product_id,author_id,rating,review_text,review_title,skin_type,skin_tone,is_recommended,feedback_count
P002,user_8050,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,oily,light,1.0,35
P002,user_3791,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,dry,deep,1.0,35
P002,user_1530,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,combination,medium,1.0,41
P002,user_1496,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,dry,deep,1.0,30
P002,user_9242,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,oily,light,1.0,23
P002,user_2094,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,dry,fair,1.0,13
P002,user_3117,2,"It left a very oily, greasy residue on my skin. Definitely not for oily skin types.",Disappointed,oily,tan,0.0,40
P002,user_6279,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,normal,tan,1.0,10
P002,user_7282,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,dry,tan,1.0,40
P002,user_8272,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,fair,1.0,45
P002,user_2880,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,oily,tan,1.0,6
P002,user_9923,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,light,0.5,41
P002,user_7162,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,normal,fair,1.0,27
P002,user_2630,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,dry,medium,1.0,45
P002,user_9495,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,normal,deep,1.0,2
P002,user_5779,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,oily,fair,1.0,36
P002,user_2827,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,combination,fair,1.0,3
P002,user_9742,1,Broke me out in tiny bumps all over my forehead. Skin became very dry and irritated.,Do not buy!,oily,fair,0.0,43
P002,user_3892,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,35
P002,user_8554,4,It cleared my acne and reduced the redness significantly. Will buy again.,Really good product,combination,deep,1.0,32
P002,user_2513,2,Terrible packaging! The pump broke after two uses and it leaks everywhere.,Disappointed,normal,deep,0.0,31
P002,user_7955,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,oily,medium,1.0,7
P002,user_2572,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,dry,tan,1.0,8
P002,user_5594,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,fair,0.5,11
P002,user_1163,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,oily,medium,1.0,18
P002,user_1361,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,oily,medium,1.0,34
P002,user_9345,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,oily,tan,1.0,17
P002,user_8149,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,combination,tan,1.0,3
P002,user_3044,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,normal,light,1.0,34
P002,user_8215,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,combination,light,1.0,25
P002,user_4588,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,fair,0.5,41
P002,user_8069,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,fair,0.5,36
P002,user_6644,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,normal,medium,1.0,44
P002,user_8245,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,dry,tan,1.0,4
P002,user_5511,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,oily,light,1.0,16
P002,user_6872,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,dry,tan,1.0,13
P002,user_4646,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,oily,deep,1.0,9
P002,user_8614,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,deep,0.5,6
P002,user_5203,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,dry,medium,1.0,13
P002,user_6266,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,combination,medium,1.0,9
P002,user_3495,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,light,0.5,28
P002,user_1361,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,oily,fair,1.0,42
P002,user_4981,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,dry,light,1.0,29
P002,user_8505,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,dry,light,1.0,6
P002,user_7456,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,oily,light,1.0,24
P002,user_1535,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,deep,0.5,26
P002,user_8499,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,dry,tan,1.0,1
P002,user_7170,2,This smells awful! Like plastic or chemicals. I couldn't stand it on my face.,Disappointed,normal,fair,0.0,30
P002,user_5622,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,combination,tan,1.0,26
P002,user_1361,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,normal,light,1.0,27
P002,user_1763,2,This smells awful! Like plastic or chemicals. I couldn't stand it on my face.,Disappointed,combination,light,0.0,34
P002,user_9119,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,normal,deep,1.0,14
P002,user_1288,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,normal,fair,1.0,42
P002,user_2577,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,combination,light,1.0,38
P002,user_3589,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,fair,0.5,25
P002,user_1223,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,normal,fair,1.0,39
P002,user_1103,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,combination,light,1.0,5
P002,user_4325,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,combination,tan,1.0,15
P002,user_7647,1,"It left a very oily, greasy residue on my skin. Definitely not for oily skin types.",Do not buy!,normal,light,0.0,0
P002,user_7857,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,combination,light,1.0,11
P002,user_3587,1,Terrible packaging! The pump broke after two uses and it leaks everywhere.,Do not buy!,combination,tan,0.0,43
P002,user_2267,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,combination,medium,1.0,38
P002,user_7064,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,oily,deep,1.0,1
P002,user_2094,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,combination,deep,1.0,5
P002,user_4447,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,deep,0.5,15
P002,user_5965,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,dry,deep,1.0,26
P002,user_7933,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,normal,tan,1.0,25
P002,user_2272,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,dry,tan,1.0,6
P002,user_6007,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,dry,medium,1.0,41
P002,user_5051,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,oily,tan,1.0,6
P002,user_5513,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,tan,0.5,22
P002,user_7296,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,combination,light,1.0,9
P002,user_7967,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,dry,fair,1.0,27
P002,user_2305,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,41
P002,user_5016,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,normal,medium,1.0,25
P002,user_8252,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,oily,deep,1.0,0
P002,user_4431,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,fair,0.5,9
P002,user_1938,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,oily,medium,1.0,7
P003,user_1224,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,dry,light,1.0,16
P003,user_9967,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,normal,medium,1.0,43
P003,user_4634,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,oily,light,1.0,31
P003,user_4530,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,light,0.5,4
P003,user_2804,1,"It left a very oily, greasy residue on my skin. Definitely not for oily skin types.",Do not buy!,normal,light,0.0,20
P003,user_2084,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,oily,medium,1.0,39
P003,user_5506,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,fair,0.5,24
P003,user_9111,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,deep,0.5,38
P003,user_2306,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,oily,medium,1.0,44
P003,user_4658,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,oily,deep,1.0,2
P003,user_1084,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,oily,deep,1.0,44
P003,user_8590,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,combination,fair,1.0,14
P003,user_1970,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,oily,light,1.0,3
P003,user_4243,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,light,0.5,44
P003,user_7499,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,combination,tan,1.0,10
P003,user_3156,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,fair,0.5,26
P003,user_4480,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,oily,light,1.0,34
P003,user_1823,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,deep,0.5,33
P003,user_5134,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,combination,tan,1.0,20
P003,user_5335,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,19
P003,user_5397,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,combination,light,1.0,36
P003,user_1956,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,dry,deep,1.0,27
P003,user_8255,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,tan,0.5,27
P003,user_4093,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,combination,deep,1.0,32
P003,user_7955,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,medium,0.5,32
P003,user_6548,2,Broke me out in tiny bumps all over my forehead. Skin became very dry and irritated.,Disappointed,normal,light,0.0,30
P003,user_8099,2,Terrible packaging! The pump broke after two uses and it leaks everywhere.,Disappointed,oily,fair,0.0,8
P003,user_3233,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,dry,deep,1.0,28
P003,user_2432,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,dry,fair,1.0,21
P003,user_8517,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,dry,light,1.0,19
P003,user_7026,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,normal,fair,1.0,26
P003,user_3769,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,normal,medium,1.0,25
P003,user_2031,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,dry,deep,1.0,23
P003,user_1616,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,oily,light,1.0,43
P003,user_1387,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,32
P003,user_1251,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,combination,tan,1.0,31
P003,user_9769,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,combination,fair,1.0,13
P003,user_5034,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,normal,fair,1.0,39
P003,user_7872,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,light,1.0,8
P003,user_6843,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,medium,0.5,18
P003,user_3808,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,normal,medium,1.0,31
P003,user_8201,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,medium,0.5,5
P003,user_5105,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,26
P003,user_9685,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,oily,fair,1.0,15
P003,user_7987,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,combination,tan,1.0,28
P003,user_3615,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,dry,fair,1.0,14
P003,user_9754,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,oily,tan,1.0,27
P003,user_4536,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,dry,fair,1.0,45
P003,user_4057,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,dry,light,1.0,6
P003,user_9971,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,deep,0.5,24
P003,user_1640,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,normal,fair,1.0,41
P003,user_9452,1,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Do not buy!,dry,tan,0.0,42
P003,user_3349,2,Not hydrating at all. My skin felt tight and flaky an hour after applying.,Disappointed,normal,fair,0.0,28
P003,user_4258,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,combination,deep,1.0,38
P003,user_9528,1,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Do not buy!,combination,fair,0.0,13
P003,user_6351,2,"It started pilling under my makeup and SPF, creating tiny white flakes.",Disappointed,dry,light,0.0,38
P003,user_9512,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,dry,medium,1.0,3
P003,user_3458,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,normal,light,1.0,45
P003,user_9177,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,normal,medium,1.0,23
P003,user_8705,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,dry,tan,1.0,3
P003,user_1978,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,fair,0.5,35
P003,user_3877,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,oily,tan,1.0,17
P003,user_1370,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,combination,tan,1.0,4
P003,user_5279,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,dry,fair,1.0,11
P003,user_4065,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,combination,tan,1.0,12
P003,user_4427,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,combination,fair,1.0,9
P003,user_3319,1,"It started pilling under my makeup and SPF, creating tiny white flakes.",Do not buy!,normal,light,0.0,14
P003,user_5160,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,dry,fair,1.0,6
P003,user_8314,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,normal,deep,1.0,30
P003,user_4192,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,dry,light,1.0,8
P003,user_9485,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,oily,tan,1.0,4
P003,user_6532,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,dry,tan,1.0,10
P003,user_7434,2,Not hydrating at all. My skin felt tight and flaky an hour after applying.,Disappointed,oily,fair,0.0,23
P003,user_3707,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,oily,light,1.0,2
P003,user_4196,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,dry,fair,1.0,16
P003,user_4809,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,normal,fair,1.0,33
P003,user_8853,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,medium,0.5,26
P003,user_8321,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,combination,medium,1.0,27
P003,user_5360,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,oily,deep,1.0,40
P003,user_7424,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,normal,medium,1.0,42
P003,user_5267,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,oily,medium,1.0,45
P003,user_9773,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,combination,medium,1.0,5
P003,user_8227,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,deep,1.0,0
P003,user_2664,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,normal,tan,1.0,9
P003,user_9914,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,oily,light,1.0,20
P003,user_7984,2,Broke me out in tiny bumps all over my forehead. Skin became very dry and irritated.,Disappointed,oily,light,0.0,31
P003,user_1081,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,dry,tan,1.0,32
P003,user_4821,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,fair,0.5,9
P003,user_8317,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,combination,fair,1.0,19
P003,user_6655,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,43
P003,user_3994,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,dry,tan,1.0,0
P003,user_1284,2,"It left a very oily, greasy residue on my skin. Definitely not for oily skin types.",Disappointed,dry,medium,0.0,43
P003,user_5891,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,deep,0.5,33
P003,user_6397,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,deep,0.5,38
P003,user_8397,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,normal,fair,1.0,9
P003,user_3969,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,combination,fair,1.0,26
P003,user_3663,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,deep,0.5,18
P003,user_9651,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,combination,tan,1.0,32
P003,user_6987,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,normal,tan,1.0,43
P003,user_5205,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,deep,0.5,37
P003,user_4906,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,oily,medium,1.0,5
P003,user_1744,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,27
P003,user_9212,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,normal,fair,1.0,43
P003,user_3034,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,45
P003,user_5379,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,combination,light,1.0,0
P003,user_9321,1,"It left a very oily, greasy residue on my skin. Definitely not for oily skin types.",Do not buy!,oily,light,0.0,10
P003,user_1601,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,combination,tan,1.0,14
P003,user_4111,2,This smells awful! Like plastic or chemicals. I couldn't stand it on my face.,Disappointed,dry,deep,0.0,26
P003,user_2919,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,fair,0.5,38
P003,user_3659,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,19
P003,user_1152,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,normal,fair,1.0,18
P003,user_9043,4,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Really good product,dry,fair,1.0,38
P003,user_7758,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,dry,medium,1.0,42
P003,user_6981,2,"The product itself is okay, but the packaging leak wasted half of the serum.",Disappointed,combination,fair,0.0,39
P003,user_5874,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,normal,medium,1.0,6
P003,user_3662,4,It cleared my acne and reduced the redness significantly. Will buy again.,Really good product,normal,tan,1.0,21
P003,user_5495,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,oily,deep,1.0,10
P003,user_4998,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,deep,0.5,26
P003,user_8390,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,combination,medium,1.0,45
P003,user_7406,4,It cleared my acne and reduced the redness significantly. Will buy again.,Really good product,combination,fair,1.0,44
P003,user_8060,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,normal,deep,1.0,17
P003,user_8781,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,light,0.5,43
P003,user_8887,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,normal,tan,1.0,44
P003,user_5020,4,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Really good product,dry,tan,1.0,17
P003,user_4196,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,oily,light,1.0,21
P003,user_7070,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,tan,0.5,25
P003,user_1883,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,normal,deep,1.0,20
P003,user_9699,2,Broke me out in tiny bumps all over my forehead. Skin became very dry and irritated.,Disappointed,dry,deep,0.0,1
P003,user_5196,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,deep,1.0,11
P003,user_7392,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,normal,light,1.0,5
P003,user_8108,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,normal,tan,0.0,1
P003,user_2339,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,oily,light,1.0,38
P003,user_6902,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,deep,0.5,40
P003,user_5584,2,This smells awful! Like plastic or chemicals. I couldn't stand it on my face.,Disappointed,dry,deep,0.0,44
P003,user_3100,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,dry,tan,1.0,41
P003,user_9479,4,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Really good product,combination,tan,1.0,27
P003,user_8155,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,light,0.5,44
P003,user_6097,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,dry,fair,1.0,7
P003,user_6968,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,tan,0.5,1
P003,user_4473,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,normal,deep,1.0,31
P003,user_3830,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,dry,medium,1.0,9
P003,user_2806,2,"It left a very oily, greasy residue on my skin. Definitely not for oily skin types.",Disappointed,oily,deep,0.0,1
P003,user_6033,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,combination,tan,1.0,12
P003,user_7541,2,"It left a very oily, greasy residue on my skin. Definitely not for oily skin types.",Disappointed,dry,fair,0.0,29
P003,user_9326,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,oily,deep,1.0,31
P003,user_1388,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,combination,light,1.0,38
P003,user_5990,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,dry,fair,1.0,43
P003,user_3205,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,medium,0.5,12
P003,user_4560,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,combination,fair,1.0,25
